item_id,store_id,avg_daily_demand,demand_std,lead_time_demand,safety_stock,reorder_point,order_up_to
FOODS_3_232,CA_4,1.2923197584827923,1.6745193685741013,9.0,7.3,16.4,34.4
FOODS_3_232,TX_1,0.6268387022866325,0.9948378807973878,4.4,4.3,8.7,17.5
FOODS_3_232,TX_2,1.3914812164028958,1.586030776199342,9.7,6.9,16.7,36.1
FOODS_3_232,TX_3,1.6864314211403386,1.984969501186962,11.8,8.7,20.5,44.1
FOODS_3_232,WI_1,2.779585090897359,2.124657854030487,19.5,9.3,28.7,67.6
FOODS_3_232,WI_2,2.109020764285256,1.9422945879589786,14.8,8.5,23.2,52.8
FOODS_3_232,WI_3,0.8181993800989625,0.9563204954086221,5.7,4.2,9.9,21.4
FOODS_3_233,CA_1,4.7138867048694,4.438824715612028,33.0,19.4,52.4,118.4
FOODS_3_233,CA_2,7.727651520034489,6.319433403803777,54.1,27.6,81.7,189.9
FOODS_3_233,CA_3,28.514940360254815,15.46873208047802,199.6,67.5,267.1,666.3
FOODS_3_233,CA_4,2.1386299338993853,2.34091374994794,15.0,10.2,25.2,55.1
FOODS_3_233,TX_1,2.89164138044219,2.53300369118856,20.2,11.1,31.3,71.8
FOODS_3_233,TX_2,6.162491516806345,4.077178208583011,43.1,17.8,60.9,147.2
FOODS_3_233,TX_3,2.8913762178044173,2.816007955070998,20.2,12.3,32.5,73.0
FOODS_3_233,WI_1,2.0100153894381814,2.2279730605264825,14.1,9.7,23.8,51.9
FOODS_3_233,WI_2,8.68043123171709,6.413734819245439,60.8,28.0,88.8,210.3
FOODS_3_233,WI_3,7.698769165487882,5.05736576806991,53.9,22.1,76.0,183.8
FOODS_3_234,CA_1,4.549976038218359,8.126355124811424,31.8,35.5,67.3,131.0
FOODS_3_234,CA_2,6.019322173456949,6.900439150004819,42.1,30.1,72.3,156.5
FOODS_3_234,CA_3,13.673315243365957,13.453107909447557,95.7,58.7,154.4,345.9
FOODS_3_234,CA_4,2.3322459557343573,3.9952735420098793,16.3,17.4,33.8,66.4
FOODS_3_234,TX_1,0.10895416022680848,4.963370789945924,0.8,21.7,22.4,24.0
FOODS_3_234,TX_2,2.2129741674989067,10.305116110185391,15.5,45.0,60.5,91.5
FOODS_3_234,TX_3,0.7090877016080047,7.459660052965557,5.0,32.6,37.5,47.5
FOODS_3_234,WI_1,5.94527559989004,8.983141719024129,41.6,39.2,80.8,164.1
FOODS_3_234,WI_2,6.995780398783102,50.01477391556641,49.0,218.3,267.3,365.3
FOODS_3_234,WI_3,25.325600048126443,19.65354624536993,177.3,85.8,263.1,617.6
FOODS_3_235,CA_1,0.8189640954206052,1.2307084802055606,5.7,5.4,11.1,22.6
FOODS_3_235,CA_2,1.0106880587792832,2.7329321763603533,7.1,11.9,19.0,33.2
FOODS_3_235,CA_3,0.6568600557049026,0.7861880430990738,4.6,3.4,8.0,17.2
FOODS_3_235,CA_4,0.4220305462913534,0.6488243792477919,3.0,2.8,5.8,11.7
FOODS_3_235,TX_1,0.17791178367329855,0.5420878478311227,1.2,2.4,3.6,6.1
FOODS_3_235,TX_2,0.39286409772880004,0.5745754835540494,2.8,2.5,5.3,10.8
FOODS_3_235,TX_3,0.55623775176148,0.6144227794548998,3.9,2.7,6.6,14.4
FOODS_3_235,WI_1,1.3871923828780621,1.885228360362021,9.7,8.2,17.9,37.4
FOODS_3_235,WI_2,0.7419562516237377,0.9039095268265326,5.2,3.9,9.1,19.5
FOODS_3_235,WI_3,0.7889834918613285,1.334191189941645,5.5,5.8,11.3,22.4
FOODS_3_236,CA_1,0.7937623648027926,1.3760382776365707,5.6,6.0,11.6,22.7
FOODS_3_236,CA_2,3.1552740324969473,2.709524131708696,22.1,11.8,33.9,78.1
FOODS_3_236,CA_3,6.47881041292426,4.650221829217966,45.4,20.3,65.7,156.4
FOODS_3_236,CA_4,0.2899081386320733,0.7711128459936945,2.0,3.4,5.4,9.5
FOODS_3_236,TX_1,1.1066538228413265,1.2294796530600316,7.7,5.4,13.1,28.6
FOODS_3_236,TX_2,1.353983377744252,1.3847813085666283,9.5,6.0,15.5,34.5
FOODS_3_236,TX_3,0.818999393313295,1.3696383849838476,5.7,6.0,11.7,23.2
FOODS_3_236,WI_1,0.8279718399445823,1.0748334229565029,5.8,4.7,10.5,22.1
FOODS_3_236,WI_2,1.209565440537131,1.8470188161796515,8.5,8.1,16.5,33.5
FOODS_3_236,WI_3,1.310925271038247,1.5524372475730985,9.2,6.8,16.0,34.3
FOODS_3_237,CA_1,0.9101786221791713,1.651454748687557,6.4,7.2,13.6,26.3
FOODS_3_237,CA_2,1.5823164447582574,1.5464008833472016,11.1,6.8,17.8,40.0
FOODS_3_237,CA_3,2.190582802891955,1.9020040148631399,15.3,8.3,23.6,54.3
FOODS_3_237,CA_4,0.3646901695893382,0.8869227849438341,2.6,3.9,6.4,11.5
FOODS_3_237,TX_1,0.9438118364689007,1.0489439546200112,6.6,4.6,11.2,24.4
FOODS_3_237,TX_2,1.173091101586822,1.421493024434791,8.2,6.2,14.4,30.8
FOODS_3_237,TX_3,1.837715357427339,2.9503608579719853,12.9,12.9,25.7,51.5
FOODS_3_237,WI_1,1.072848670459216,1.3036955575420368,7.5,5.7,13.2,28.2
FOODS_3_237,WI_2,2.0675918839710388,1.6234581726537223,14.5,7.1,21.6,50.5
FOODS_3_237,WI_3,0.8553499906165948,1.047298975494486,6.0,4.6,10.6,22.5
FOODS_3_238,CA_1,3.178599092170344,2.3698328421166908,22.3,10.3,32.6,77.1
FOODS_3_238,CA_2,1.7444750593713874,1.5462175953433162,12.2,6.7,19.0,43.4
FOODS_3_238,CA_3,2.7181534846360846,2.981481182652842,19.0,13.0,32.0,70.1
FOODS_3_238,CA_4,2.3024176294941188,2.3542642644223153,16.1,10.3,26.4,58.6
FOODS_3_238,TX_1,1.5189794638518155,1.4516128862951054,10.6,6.3,17.0,38.2
FOODS_3_238,TX_2,2.9134542479664356,2.13069653807486,20.4,9.3,29.7,70.5
FOODS_3_238,TX_3,2.6694724967899264,2.1605821570678057,18.7,9.4,28.1,65.5
FOODS_3_238,WI_1,1.3744776416802933,1.535903181486493,9.6,6.7,16.3,35.6
FOODS_3_238,WI_2,3.099937058801725,2.1285560981155167,21.7,9.3,31.0,74.4
FOODS_3_238,WI_3,3.0242180149107893,2.2475935800930267,21.2,9.8,31.0,73.3
FOODS_3_239,CA_1,0.800821067470206,1.0730520574497615,5.6,4.7,10.3,21.5
FOODS_3_239,CA_2,0.9112295171764764,1.1280969549316353,6.4,4.9,11.3,24.1
FOODS_3_239,CA_3,0.9209079717275425,1.1322556399503332,6.4,4.9,11.4,24.3
FOODS_3_239,CA_4,0.6354574730080278,0.9823188899291171,4.4,4.3,8.7,17.6
FOODS_3_239,TX_1,0.5806249561201186,0.7596334546059941,4.1,3.3,7.4,15.5
FOODS_3_239,TX_2,0.824409095105661,0.9118181704724789,5.8,4.0,9.8,21.3
FOODS_3_239,TX_3,0.4011410389543583,0.8352473688780834,2.8,3.6,6.5,12.1
FOODS_3_239,WI_1,0.9565176933666312,1.2167349853452316,6.7,5.3,12.0,25.4
FOODS_3_239,WI_2,1.096572781335074,1.1286830228563203,7.7,4.9,12.6,28.0
FOODS_3_239,WI_3,1.0638134515182396,0.9298493130190825,7.4,4.1,11.5,26.4
FOODS_3_240,CA_1,0.391120735352022,1.0386939948448644,2.7,4.5,7.3,12.7
FOODS_3_240,CA_2,1.045919331005295,1.1320887513592652,7.3,4.9,12.3,26.9
FOODS_3_240,CA_3,1.0558431927570084,1.3304507495495104,7.4,5.8,13.2,28.0
FOODS_3_240,CA_4,0.13579752192641398,0.5758483503721775,1.0,2.5,3.5,5.4
FOODS_3_240,TX_1,0.6296634701923772,0.911585018581907,4.4,4.0,8.4,17.2
FOODS_3_240,TX_2,0.3373788616922965,0.7253100260687967,2.4,3.2,5.5,10.3
FOODS_3_240,TX_3,1.0027271513704439,1.4948344374131652,7.0,6.5,13.5,27.6
FOODS_3_240,WI_1,0.5218167828589391,0.8126596351300306,3.7,3.5,7.2,14.5
FOODS_3_240,WI_2,0.6342515439285978,0.7221772046901092,4.4,3.2,7.6,16.5
FOODS_3_240,WI_3,0.59354008373442,0.9757813627200705,4.2,4.3,8.4,16.7
FOODS_3_241,CA_1,0.722115178125845,2.8064302976536037,5.1,12.3,17.3,27.4
FOODS_3_241,CA_2,1.5036840534592126,1.511427108277876,10.5,6.6,17.1,38.2
FOODS_3_241,CA_3,2.804017255641138,2.0965364964765345,19.6,9.2,28.8,68.0
FOODS_3_241,CA_4,1.9095893365355583,1.8692878665447272,13.4,8.2,21.5,48.3
FOODS_3_241,TX_1,1.3990063963230424,1.4087921505925178,9.8,6.2,15.9,35.5
FOODS_3_241,TX_2,1.2202199536712863,1.1176642423045553,8.5,4.9,13.4,30.5
FOODS_3_241,TX_3,0.9271768228201184,1.3468765806049732,6.5,5.9,12.4,25.4
FOODS_3_241,WI_1,3.0782563618743994,2.447840381210495,21.5,10.7,32.2,75.3
FOODS_3_241,WI_2,1.211366632019846,1.893441431223024,8.5,8.3,16.7,33.7
FOODS_3_241,WI_3,0.8699745170885038,0.9256998271858755,6.1,4.0,10.1,22.3
FOODS_3_242,CA_1,1.0367640575897863,1.204149650862457,7.3,5.3,12.5,27.0
FOODS_3_242,CA_2,1.1626028800130292,1.2634351206943957,8.1,5.5,13.7,29.9
FOODS_3_242,CA_3,1.9070029170690848,1.748378018833648,13.3,7.6,21.0,47.7
FOODS_3_242,CA_4,0.47991641217430114,0.6185603533388804,3.4,2.7,6.1,12.8
FOODS_3_242,TX_1,0.8245082756863849,0.9188366265768682,5.8,4.0,9.8,21.3
FOODS_3_242,TX_2,0.7043325088962841,0.9594518983281441,4.9,4.2,9.1,19.0
FOODS_3_242,TX_3,0.5651947471063573,1.0689060888291106,4.0,4.7,8.6,16.5
FOODS_3_242,WI_1,1.172039136970813,1.168573693882827,8.2,5.1,13.3,29.7
FOODS_3_242,WI_2,1.3065713259064293,1.2799828765977934,9.1,5.6,14.7,33.0
FOODS_3_242,WI_3,0.6461920462627445,0.9666376184017463,4.5,4.2,8.7,17.8
FOODS_3_243,CA_1,0.7332386112562661,0.7634790964110212,5.1,3.3,8.5,18.7
FOODS_3_243,CA_2,0.0788879366443797,0.02176084571297296,0.6,0.1,0.6,1.8
FOODS_3_243,CA_3,1.070281930350748,0.9576778717288268,7.5,4.2,11.7,26.7
FOODS_3_243,CA_4,0.27368938554855565,0.3655577913532737,1.9,1.6,3.5,7.3
FOODS_3_243,TX_1,1.3607609510120722,1.4463153385667504,9.5,6.3,15.8,34.9
FOODS_3_243,TX_2,1.6770162094216166,1.6907316324596067,11.7,7.4,19.1,42.6
FOODS_3_243,TX_3,0.5118967506831388,0.8877745206037173,3.6,3.9,7.5,14.6
FOODS_3_243,WI_1,0.36397011891579156,0.6512949928336065,2.5,2.8,5.4,10.5
FOODS_3_243,WI_2,1.8316869696753446,1.4727889282610438,12.8,6.4,19.3,44.9
FOODS_3_243,WI_3,2.018009641388231,1.6950426483111762,14.1,7.4,21.5,49.8
FOODS_3_244,CA_1,0.5013271545959938,0.7489876650769434,3.5,3.3,6.8,13.8
FOODS_3_244,CA_2,0.2323008522196009,0.5469026453974686,1.6,2.4,4.0,7.3
FOODS_3_244,CA_3,0.6665066968277938,0.7388599524177276,4.7,3.2,7.9,17.2
FOODS_3_244,CA_4,0.22498470893183503,0.5730937678060699,1.6,2.5,4.1,7.2
FOODS_3_244,TX_1,0.18508231932474814,0.32651666387838346,1.3,1.4,2.7,5.3
FOODS_3_244,TX_2,0.3465313524849303,0.47037909715478543,2.4,2.1,4.5,9.3
FOODS_3_244,TX_3,0.23984022615890263,0.3501804649803439,1.7,1.5,3.2,6.6
FOODS_3_244,WI_1,0.6311309791531895,1.1196066857810094,4.4,4.9,9.3,18.1
FOODS_3_244,WI_2,0.3346019757366441,0.5316616850764831,2.3,2.3,4.7,9.3
FOODS_3_244,WI_3,0.1398266384139981,0.3179409427548298,1.0,1.4,2.4,4.3
FOODS_3_245,CA_1,6.741492693288781,3.599408181029326,47.2,15.7,62.9,157.3
FOODS_3_245,CA_2,4.15289906688937,2.813121290218633,29.1,12.3,41.4,99.5
FOODS_3_245,CA_3,5.859630154281961,4.0850199280961705,41.0,17.8,58.9,140.9
FOODS_3_245,CA_4,3.8388558870177354,2.141002639051416,26.9,9.3,36.2,90.0
FOODS_3_245,TX_1,2.5838941648429707,2.2300922154836336,18.1,9.7,27.8,64.0
FOODS_3_245,TX_2,7.210685037900038,3.5557042331010025,50.5,15.5,66.0,166.9
FOODS_3_245,TX_3,6.872675615130165,3.5125525629937617,48.1,15.3,63.4,159.7
FOODS_3_245,WI_1,1.0815239359606772,1.4024238414551147,7.6,6.1,13.7,28.8
FOODS_3_245,WI_2,1.6843362687486927,1.7614997689452963,11.8,7.7,19.5,43.1
FOODS_3_245,WI_3,2.8199811010351605,1.9441541797728876,19.7,8.5,28.2,67.7
FOODS_3_246,CA_1,1.7334394852520432,1.3076570400303928,12.1,5.7,17.8,42.1
FOODS_3_246,CA_2,1.8131492646511036,1.6123636624738638,12.7,7.0,19.7,45.1
FOODS_3_246,CA_3,2.129915610047603,1.6546980110564131,14.9,7.2,22.1,52.0
FOODS_3_246,CA_4,0.8052285834224909,1.0786939039866101,5.6,4.7,10.3,21.6
FOODS_3_246,TX_1,0.5065772080140676,0.9388733838954251,3.5,4.1,7.6,14.7
FOODS_3_246,TX_2,0.8259371550421681,0.8083176485012571,5.8,3.5,9.3,20.9
FOODS_3_246,TX_3,0.41363800316889093,0.8320743126581578,2.9,3.6,6.5,12.3
FOODS_3_246,WI_1,0.9500449755501822,1.034775584441323,6.7,4.5,11.2,24.5
FOODS_3_246,WI_2,0.6810154573512621,0.8434638526137542,4.8,3.7,8.4,18.0
FOODS_3_246,WI_3,0.3638734887549778,0.6419811683380663,2.5,2.8,5.3,10.4
FOODS_3_247,CA_1,0.8122076611232879,1.0111331142711262,5.7,4.4,10.1,21.5
FOODS_3_247,CA_2,0.9239848847239246,0.9071177108468743,6.5,4.0,10.4,23.4
FOODS_3_247,CA_3,0.9259089510349943,1.314592350032621,6.5,5.7,12.2,25.2
FOODS_3_247,CA_4,0.6309311591131485,0.834087204275623,4.4,3.6,8.1,16.9
FOODS_3_247,TX_1,0.7806231701435983,1.0359845814031476,5.5,4.5,10.0,20.9
FOODS_3_247,TX_2,1.1434668186797523,0.9411848932630431,8.0,4.1,12.1,28.1
FOODS_3_247,TX_3,0.12058035011283608,0.4848191399774013,0.8,2.1,3.0,4.6
FOODS_3_247,WI_1,0.85743496784207,0.9895295017636673,6.0,4.3,10.3,22.3
FOODS_3_247,WI_2,0.24419869003878386,0.5867373742477628,1.7,2.6,4.3,7.7
FOODS_3_247,WI_3,0.722450330783119,0.9342332076888548,5.1,4.1,9.1,19.2
FOODS_3_248,CA_1,1.29212861241566,1.230382192696205,9.0,5.4,14.4,32.5
FOODS_3_248,CA_2,1.4940379878172734,1.580600987092184,10.5,6.9,17.4,38.3
FOODS_3_248,CA_3,1.3163854539113158,1.1355050649292253,9.2,5.0,14.2,32.6
FOODS_3_248,CA_4,1.022041385579209,1.0287552039826113,7.2,4.5,11.6,26.0
FOODS_3_248,TX_1,0.30287627549883717,0.6721745392696186,2.1,2.9,5.1,9.3
FOODS_3_248,TX_2,1.1472711422699515,1.0707605268266611,8.0,4.7,12.7,28.8
FOODS_3_248,TX_3,0.7677126537693998,0.7369395022307053,5.4,3.2,8.6,19.3
FOODS_3_248,WI_1,1.2342886489982359,1.2165796855602604,8.6,5.3,14.0,31.2
FOODS_3_248,WI_2,0.523187638338546,1.0006374916534004,3.7,4.4,8.0,15.4
FOODS_3_248,WI_3,0.6814948954912566,0.9322085356276374,4.8,4.1,8.8,18.4
FOODS_3_249,CA_1,0.9399021672203499,2.40657264076845,6.6,10.5,17.1,30.2
FOODS_3_249,CA_2,0.8580561082262201,1.9523976030939085,6.0,8.5,14.5,26.5
FOODS_3_249,CA_3,1.0469175619665365,2.1299759047339677,7.3,9.3,16.6,31.3
FOODS_3_249,CA_4,0.4934592183736983,1.3480859960038285,3.5,5.9,9.3,16.2
FOODS_3_249,TX_1,0.13276162251235976,0.20155278180792022,0.9,0.9,1.8,3.7
FOODS_3_249,TX_2,1.484173886688173,2.155638076708443,10.4,9.4,19.8,40.6
FOODS_3_249,TX_3,0.35537171870534795,1.2694588390244586,2.5,5.5,8.0,13.0
FOODS_3_249,WI_1,0.5184031833449971,1.3231880597533308,3.6,5.8,9.4,16.7
FOODS_3_249,WI_2,0.49800819096888777,1.1847120954786265,3.5,5.2,8.7,15.6
FOODS_3_249,WI_3,0.4163659846457195,0.6978271154390897,2.9,3.0,6.0,11.8
FOODS_3_250,CA_1,1.9799122125293074,1.8544715458098118,13.9,8.1,22.0,49.7
FOODS_3_250,CA_2,0.5232265359094262,0.8302272454988661,3.7,3.6,7.3,14.6
FOODS_3_250,CA_3,1.913067016216432,1.3784391438548496,13.4,6.0,19.4,46.2
FOODS_3_250,CA_4,0.7176385905836691,1.1564446353436126,5.0,5.0,10.1,20.1
FOODS_3_250,TX_1,0.8224599508302262,1.3119126438422708,5.8,5.7,11.5,23.0
FOODS_3_250,TX_2,1.2125813821948592,1.7716606035819518,8.5,7.7,16.2,33.2
FOODS_3_250,TX_3,1.266217159814811,1.3339787447520166,8.9,5.8,14.7,32.4
FOODS_3_250,WI_1,0.3746746594230767,0.9099512826505355,2.6,4.0,6.6,11.8
FOODS_3_250,WI_2,1.0865505419159767,1.1948559244561,7.6,5.2,12.8,28.0
FOODS_3_250,WI_3,0.8396335704151401,1.347104524491521,5.9,5.9,11.8,23.5
FOODS_3_251,CA_1,1.3491729487895114,1.3853440302653275,9.4,6.0,15.5,34.4
FOODS_3_251,CA_2,2.143603923153401,1.5380698785641191,15.0,6.7,21.7,51.7
FOODS_3_251,CA_3,1.0325619872931495,0.9788746394479576,7.2,4.3,11.5,26.0
FOODS_3_251,CA_4,0.7770902650407949,0.8211021775747217,5.4,3.6,9.0,19.9
FOODS_3_251,TX_1,0.39573153434433017,0.6540452228394691,2.8,2.9,5.6,11.2
FOODS_3_251,TX_2,0.37367339736383565,0.69317476960627,2.6,3.0,5.6,10.9
FOODS_3_251,TX_3,0.4738014168023087,0.72309234633764,3.3,3.2,6.5,13.1
FOODS_3_251,WI_1,0.6794571069219417,0.8707713801050274,4.8,3.8,8.6,18.1
FOODS_3_251,WI_2,0.3851020308386989,0.6007788992481066,2.7,2.6,5.3,10.7
FOODS_3_251,WI_3,0.5783511300162517,0.840068827735572,4.0,3.7,7.7,15.8
FOODS_3_252,CA_1,33.563628833089865,13.618279415791681,234.9,59.5,294.4,764.3
FOODS_3_252,CA_2,33.7208721350223,13.187247457772143,236.0,57.6,293.6,765.7
FOODS_3_252,CA_3,37.72774992042157,13.093241431579889,264.1,57.2,321.3,849.4
FOODS_3_252,CA_4,11.02958620693309,6.129560856753624,77.2,26.8,104.0,258.4
FOODS_3_252,TX_1,28.362093497968797,10.68497017422118,198.5,46.6,245.2,642.2
FOODS_3_252,TX_2,58.349341636381965,19.47538203559087,408.4,85.0,493.5,1310.4
FOODS_3_252,TX_3,40.0428344543604,13.602494978011583,280.3,59.4,339.7,900.3
FOODS_3_252,WI_1,8.754199603133006,4.924196281851609,61.3,21.5,82.8,205.3
FOODS_3_252,WI_2,10.816320860524337,4.661792559998892,75.7,20.4,96.1,247.5
FOODS_3_252,WI_3,17.31999809095772,7.860858951048281,121.2,34.3,155.6,398.0
FOODS_3_253,CA_1,1.1043043933292933,1.3024630567394213,7.7,5.7,13.4,28.9
FOODS_3_253,CA_2,1.128912718018001,1.0661848423662939,7.9,4.7,12.6,28.4
FOODS_3_253,CA_3,2.3490208668734556,1.5691282416770564,16.4,6.9,23.3,56.2
FOODS_3_253,CA_4,1.0705295191132882,0.9607311024938286,7.5,4.2,11.7,26.7
FOODS_3_253,TX_1,1.6310484763291602,1.4336531520614335,11.4,6.3,17.7,40.5
FOODS_3_253,TX_2,0.9146562821140904,0.936354401614457,6.4,4.1,10.5,23.3
FOODS_3_253,TX_3,0.9808973993162639,1.0887842348516108,6.9,4.8,11.6,25.4
FOODS_3_253,WI_1,1.876627596758872,1.5167152435117155,13.1,6.6,19.8,46.0
FOODS_3_253,WI_2,1.4630035970392836,1.4473763992791795,10.2,6.3,16.6,37.0
FOODS_3_253,WI_3,1.8626968297108604,1.5840489726806846,13.0,6.9,20.0,46.0
FOODS_3_254,CA_1,0.7060923760836877,1.3365965421493475,4.9,5.8,10.8,20.7
FOODS_3_254,CA_2,0.8061723390180944,1.3054878535105852,5.6,5.7,11.3,22.6
FOODS_3_254,CA_3,0.7851484284765181,1.0927899575653561,5.5,4.8,10.3,21.3
FOODS_3_254,CA_4,0.6344484426856368,0.8876680983400164,4.4,3.9,8.3,17.2
FOODS_3_254,TX_1,0.19734535115124144,0.45010889355850653,1.4,2.0,3.3,6.1
FOODS_3_254,TX_2,0.4704917863166667,0.8567716316031284,3.3,3.7,7.0,13.6
FOODS_3_254,TX_3,0.3720304237155185,0.8270634863129096,2.6,3.6,6.2,11.4
FOODS_3_254,WI_1,0.9978050794557188,1.8688835049383639,7.0,8.2,15.1,29.1
FOODS_3_254,WI_2,0.131983571467478,0.6455033225651183,0.9,2.8,3.7,5.6
FOODS_3_254,WI_3,0.30001295605417655,0.5815620813091474,2.1,2.5,4.6,8.8
FOODS_3_255,CA_1,0.04903599274677521,0.244447068689005,0.3,1.1,1.4,2.1
FOODS_3_255,CA_2,0.6125092504101364,0.7812154574319188,4.3,3.4,7.7,16.3
FOODS_3_255,CA_3,0.5635274562078825,0.8240882223433406,3.9,3.6,7.5,15.4
FOODS_3_255,CA_4,0.35005138532453334,0.588505870138548,2.5,2.6,5.0,9.9
FOODS_3_255,TX_1,0.18682558416303338,0.376255574001777,1.3,1.6,3.0,5.6
FOODS_3_255,TX_2,0.257282543634339,0.48428297025224254,1.8,2.1,3.9,7.5
FOODS_3_255,TX_3,0.37902904628040096,0.7344675673325484,2.7,3.2,5.9,11.2
FOODS_3_255,WI_1,0.5482942515790191,0.804921094781226,3.8,3.5,7.4,15.0
FOODS_3_255,WI_2,0.4200939054257989,0.5723927354117946,2.9,2.5,5.4,11.3
FOODS_3_255,WI_3,0.25463445283975655,0.46856800513579566,1.8,2.0,3.8,7.4
FOODS_3_256,CA_1,0.20450541275092418,0.3829132788522724,1.4,1.7,3.1,6.0
FOODS_3_256,CA_2,0.27939625261568934,0.42926704237605773,2.0,1.9,3.8,7.7
FOODS_3_256,CA_3,0.14683785979941244,0.23123990613622764,1.0,1.0,2.0,4.1
FOODS_3_256,CA_4,0.15283156333970563,0.24133544375000987,1.1,1.1,2.1,4.3
FOODS_3_256,TX_1,0.20393009469994308,0.25345976342784926,1.4,1.1,2.5,5.4
FOODS_3_256,TX_2,0.19709742827296176,0.4501088935585064,1.4,2.0,3.3,6.1
FOODS_3_256,TX_3,0.21341105586235404,0.36445778311503,1.5,1.6,3.1,6.1
FOODS_3_256,WI_1,0.1802011865764775,0.3134521394745028,1.3,1.4,2.6,5.2
FOODS_3_256,WI_2,0.227718542947376,0.38396041757889515,1.6,1.7,3.3,6.5
FOODS_3_256,WI_3,0.12816983956499864,0.3089745637720055,0.9,1.3,2.2,4.0
FOODS_3_257,CA_1,2.48220610340553,1.9573149259672715,17.4,8.5,25.9,60.7
FOODS_3_257,CA_2,2.6328137978862354,1.9087472365995095,18.4,8.3,26.8,63.6
FOODS_3_257,CA_3,2.7576484855502734,1.8465072545473225,19.3,8.1,27.4,66.0
FOODS_3_257,CA_4,2.5046493085834043,1.740959508273335,17.5,7.6,25.1,60.2
FOODS_3_257,TX_1,1.7621655413883774,1.3686723687227178,12.3,6.0,18.3,43.0
FOODS_3_257,TX_2,2.0312074657851897,1.794509550064198,14.2,7.8,22.1,50.5
FOODS_3_257,TX_3,1.4193459786634828,1.3542912778924379,9.9,5.9,15.8,35.7
FOODS_3_257,WI_1,1.8987128382936034,1.5004486811237085,13.3,6.6,19.8,46.4
FOODS_3_257,WI_2,4.035090746036902,2.3720941002427023,28.2,10.4,38.6,95.1
FOODS_3_257,WI_3,2.152821196733209,1.5452855451841048,15.1,6.7,21.8,52.0
FOODS_3_258,CA_1,4.390184942623885,2.4633736482212885,30.7,10.8,41.5,102.9
FOODS_3_258,CA_2,3.0137177532165516,2.3932375993403894,21.1,10.4,31.5,73.7
FOODS_3_258,CA_3,3.3506960594291,3.035150708037528,23.5,13.2,36.7,83.6
FOODS_3_258,CA_4,2.404757375805616,1.7084772934569281,16.8,7.5,24.3,58.0
FOODS_3_258,TX_1,2.790926920192192,1.7392628977505769,19.5,7.6,27.1,66.2
FOODS_3_258,TX_2,2.898350572585401,1.6774927868908573,20.3,7.3,27.6,68.2
FOODS_3_258,TX_3,1.7665584616701024,2.173801582651207,12.4,9.5,21.9,46.6
FOODS_3_258,WI_1,2.0648504017318707,1.6554543335722736,14.5,7.2,21.7,50.6
FOODS_3_258,WI_2,3.8972177417063927,3.074273458569243,27.3,13.4,40.7,95.3
FOODS_3_258,WI_3,3.119507016714905,2.4367773385820697,21.8,10.6,32.5,76.1
FOODS_3_259,CA_1,3.559917331676813,2.37190491460956,24.9,10.4,35.3,85.1
FOODS_3_259,CA_2,1.6636001419997282,2.325364849141945,11.6,10.2,21.8,45.1
FOODS_3_259,CA_3,5.200942484097931,2.8947201623194716,36.4,12.6,49.0,121.9
FOODS_3_259,CA_4,1.283456611751319,1.2855249502567585,9.0,5.6,14.6,32.6
FOODS_3_259,TX_1,1.757248529612372,1.4396372817728713,12.3,6.3,18.6,43.2
FOODS_3_259,TX_2,2.176708082781167,1.858123148337667,15.2,8.1,23.3,53.8
FOODS_3_259,TX_3,2.4761098562656736,2.2809825593358513,17.3,10.0,27.3,62.0
FOODS_3_259,WI_1,2.226572714997116,1.6088442381757733,15.6,7.0,22.6,53.8
FOODS_3_259,WI_2,4.526614363025975,3.1267734693717606,31.7,13.6,45.3,108.7
FOODS_3_259,WI_3,2.403450929187899,2.5104881555993876,16.8,11.0,27.8,61.4
FOODS_3_260,CA_1,0.8865559730173712,1.2898535763662509,6.2,5.6,11.8,24.2
FOODS_3_260,CA_2,0.4092308148080167,0.7861880430990736,2.9,3.4,6.3,12.0
FOODS_3_260,CA_3,0.4940814333369307,0.7695491873938997,3.5,3.4,6.8,13.7
FOODS_3_260,CA_4,0.40025300010038095,0.8284045709720395,2.8,3.6,6.4,12.0
FOODS_3_260,TX_1,0.13911507671595533,0.26485172008597346,1.0,1.2,2.1,4.1
FOODS_3_260,TX_2,0.34511594977173327,0.5513756575419397,2.4,2.4,4.8,9.7
FOODS_3_260,TX_3,0.050091643411476414,0.25935496455276735,0.4,1.1,1.5,2.2
FOODS_3_260,WI_1,0.32744461455321877,0.7168924699110811,2.3,3.1,5.4,10.0
FOODS_3_260,WI_2,0.36387008176780433,0.6936175731208717,2.5,3.0,5.6,10.7
FOODS_3_260,WI_3,0.147807923787439,0.44921597580061834,1.0,2.0,3.0,5.1
FOODS_3_261,CA_1,0.46727025003244915,0.6209992404858371,3.3,2.7,6.0,12.5
FOODS_3_261,CA_2,1.3299600440941894,1.3837063862141714,9.3,6.0,15.4,34.0
FOODS_3_261,CA_3,2.1918673824305492,2.5902692075891647,15.3,11.3,26.7,57.3
FOODS_3_261,CA_4,1.3402317842380096,1.4180162049451372,9.4,6.2,15.6,34.3
FOODS_3_261,TX_1,0.9515264055884262,0.9178850636546507,6.7,4.0,10.7,24.0
FOODS_3_261,TX_2,0.33507718647027834,0.6101410354471447,2.3,2.7,5.0,9.7
FOODS_3_261,TX_3,1.1334677826360973,1.195172149398637,7.9,5.2,13.2,29.0
